code,name,section,enabled,surgical,min_quantity,max_quantity,diagnosis_required,sex,scope,stay,coverage,odontology,priority
933900,TERAPIA DE INTEGRACION SENSORIAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
933901,TERAPIA DE INTEGRACION SENSORIAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,A,Z,,0,0
934100,TRACCION ESPINAL CON EMPLEO DE DISPOSITIVO CRANEAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
934101,TRACCION ESPINAL CON EMPLEO DEL DISPOSITIVO CRANEAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
934201,TRACCION CUTANEA PARA DESCOMPRESION DE CANAL RAQUIDEO SEGMENTO LUMBAR,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
934501,TRACCION ESQUELETICA DE MIEMBROS,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,H,Z,,0,0
934600,TRACCION CUTANEA DE MIEMBROS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
934601,TRACCION CUTANEA DE MIEMBROS,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935000,INMOVILIZACION PRESION Y CUIDADO DE HERIDA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935001,"INMOVILIZACION, PRESION Y CUIDADO DE HERIDA",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
935100,APLICACION DE VENDAJE ENYESADO SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935101,APLICACION DE VENDAJE ENYESADO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
935201,APLICACION O CAMBIO DE SOPORTE CERVICAL MOLDEADO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935202,APLICACION O CAMBIO DE SOPORTE CERVICAL PREVIAMENTE FABRICADO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935301,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO SUPERIOR (EXCEPTO MANO),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935302,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MANO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935303,APLICACION O CAMBIO DE YESO O ARNES TORACOLUMBOSACRO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935304,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO INFERIOR (MUSLO PIERNA O TOBILLO),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935305,APLICACION O CAMBIO DE YESO EN PIE,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935306,APLICACION O CAMBIO DE YESO ESPICA ARNES O ALMOHADILLA PARA INMOVILIZACION DE PELVIS (CADERA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935307,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION DE PELVIS (CADERA) Y COCCIX,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935308,MANIPULACION Y APLICACION DE YESO PARA MALFORMACION CONGENITA DE PIE,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935400,APLICACION DE FERULA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935401,APLICACION DE FERULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
935500,APLICACION DE ALAMBRE DENTAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,1,0
935501,APLICACION DE ALAMBRE DENTAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,1,0
935600,APLICACION DE VENDAJE DE PRESION (VENDA DE GIBNEY ROBERT JONES SHANTZ) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935601,APLICACION DE VENDAJE DE PRESION,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935602,APLICACION DE VENDAJE DE PRESION MULTICAPA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935700,APLICACION DE OTRO VENDAJE (NO COMPRESIVO) EN HERIDA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
935701,APLICACION DE OTRO VENDAJE (NO COMPRESIVO) EN HERIDA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
935901,APLICACION DE VENDAJE DE VELPEAU,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936001,"TRATAMIENTO MANIPULATIVO OSTEOPATICO INTEGRAL (GENERAL, ESTRUCTURAL, CRANEOSACRO O VISCERAL) (CADA SESION)",SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936100,TRATAMIENTO MANIPULATIVO OSTEOPATICO PARA MOVILIZACION GENERAL (TRATAMIENTO GENERAL DE ARTICULACIONES) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936101,TRATAMIENTO MANIPULATIVO OSTEOPATICO PARA MOVILIZACION GENERAL (TRATAMIENTO GENERAL DE ARTICULACIONES),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936200,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS DE ALTA VELOCIDAD Y BAJA AMPLITUD (FUERZAS DE EMPUJE) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936201,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS DE ALTA VELOCIDAD Y BAJA AMPLITUD (FUERZAS DE EMPUJE),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936300,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS DE BAJA VELOCIDAD Y ALTA AMPLITUD (FUERZAS DE RESORTE) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936301,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS DE BAJA VELOCIDAD Y ALTA AMPLITUD (FUERZAS DE RESORTE),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936400,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS ISOTONICAS E ISOMETRICAS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936401,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS ISOTONICAS E ISOMETRICAS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936500,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS INDIRECTAS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936501,TRATAMIENTO MANIPULATIVO OSTEOPATICO CON EMPLEO DE FUERZAS INDIRECTAS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936600,TRATAMIENTO MANIPULATIVO OSTEOPATICO PARA DESPLAZAR LIQUIDOS DE TEJIDOS (BOMBA LINFATICA) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936601,TRATAMIENTO MANIPULATIVO OSTEOPATICO PARA DESPLAZAR LIQUIDOS DE TEJIDOS (BOMBA LINFATICA),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
936800,INMOVILIZACION O MANIPULACION ARTICULAR INESPECIFICA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
936801,INMOVILIZACION O MANIPULACION ARTICULAR INESPECIFICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
937000,TERAPIA FONOAUDIOLOGICA INTEGRAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937001,TERAPIA FONOAUDIOLOGICA INTEGRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
937101,TERAPIA FONOAUDIOLOGICA PARA PROBLEMAS EVOLUTIVOS Y ADQUIRIDOS DEL LENGUAJE ORAL Y ESCRITO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937200,TERAPIA FONOAUDIOLOGICA PARA DESORDENES DEL HABLA VOZ FLUIDEZ ARTICULACION RESONANCIA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937201,TERAPIA FONOAUDIOLOGICA DEL HABLA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937202,TERAPIA FONOAUDIOLOGICA DE LA VOZ,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937203,TERAPIA FONOAUDIOLOGICA DE LA DEGLUCION,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937300,TERAPIA FONOAUDIOLOGICA PARA DESORDENES AUDITIVOS COMUNICATIVOS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937301,TERAPIA FONOAUDIOLOGICA PARA DESORDENES AUDITIVOS COMUNICATIVOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
937400,TERAPIA FONOAUDIOLOGICA PARA DESORDENES COGNITIVO COMUNICATIVOS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937401,TERAPIA FONOAUDIOLOGICA PARA DESORDENES COGNITIVO COMUNICATIVOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
937500,OTRO ADIESTRAMIENTO Y TERAPIA DEL HABLA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937501,ADAPTACION DE DISPOSITIVOS DE VOZ O DISPOSITIVOS ORALES,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
937502,ADAPTACION DE OTROS DISPOSITIVOS DE COMUNICACION,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938300,TERAPIA OCUPACIONAL INTEGRAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938301,ENTRENAMIENTO FUNCIONAL EN AUTOCUIDADO (ACTIVIDADES BASICAS COTIDIANAS),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938302,TERAPIA OCUPACIONAL EN MANEJO ADECUADO DE TIEMPO LIBRE Y JUEGO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938303,TERAPIA OCUPACIONAL INTEGRAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938310,ENTRENAMIENTO FUNCIONAL EN INTEGRACION LABORAL Y SOCIAL NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938501,REHABILITACION PROFESIONAL [VOCACIONAL] FAMILIAR ESCOLAR Y/O LABORAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938610,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD TRANSITORIA LEVE NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938611,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD TRANSITORIA MODERADA NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938612,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD TRANSITORIA SEVERA NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938660,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD DEFINITIVA LEVE NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938661,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD DEFINITIVA MODERADA NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
938662,REHABILITACION FUNCIONAL DE LA DEFICIENCIA/DISCAPACIDAD DEFINITIVA SEVERA NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939000,RESPIRACION DE PRESION POSITIVA CONTINUA (RPPC) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939001,RESPIRACION DE PRESION POSITIVA CONTINUA [RPPC],SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
939100,RESPIRACION DE PRESION POSITIVA INTERMITENTE (RPPI) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939101,RESPIRACION DE PRESION POSITIVA INTERMITENTE [RPPI],SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
939300,METODOS DE RESUCITACION NO MECANICOS (RESPIRACION ARTIFICIAL BOCA A BOCA MANUAL) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939301,"METODOS DE RESUCITACION NO MECANICOS (RESPIRACION ARTIFICIAL, BOCA A BOCA, MANUAL)",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
939400,TERAPIA RESPIRATORIA INTEGRAL SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939401,MEDICACION RESPIRATORIA ADMINISTRADA MEDIANTE NEBULIZACION (AEROSOLTERAPIA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939402,NEBULIZACION,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939403,TERAPIA RESPIRATORIA INTEGRAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939500,OXIGENACION HIPERBARICA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939501,OXIGENACION HIPERBARICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
939601,OTRA TERAPIA CON OXIGENO (EFECTO CITOREDUCTIVO OXIGENADORES TERAPIA CATALITICA POR OXIGENO TERAPIA CON OXIGENO) NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939700,CAMARA DE DESCOMPRESION SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939800,OTRO CONTROL DE PRESION Y COMPOSICION ATMOSFERICA (TERAPIA CON HELIO Y AIRE ACONDICIONADO LIBRE DE ANTIGENOS) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,5,5,N,Z,Z,Z,,0,0
939801,OTRO CONTROL DE PRESION Y COMPOSICION ATMOSFERICA (TERAPIA CON HELIO Y AIRE ACONDICIONADO LIBRE DE ANTIGENOS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
940100,ADMINISTRACION (APLICACION) DE PRUEBA DE INTELIGENCIA (CUALQUIER TIPO) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940101,ADMINISTRACION [APLICACION] DE PRUEBA DE INTELIGENCIA (CUALQUIER TIPO) (CADA UNA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940200,ADMINISTRACION (APLICACION) DE PRUEBA DE PERSONALIDAD (CUALQUIER TIPO) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940201,ADMINISTRACION [APLICACION] DE PRUEBA DE PERSONALIDAD (CUALQUIER TIPO) (CADA UNA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940301,EVALUACION EN ALTERACIONES EMOCIONALES Y/O DE CONDUCTA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940302,ADMINISTRACION [APLICACION] DE PRUEBA EN ALTERACIONES EMOCIONALES (AFECTIVAS) O DE CONDUCTA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940700,ADMINISTRACION (APLICACION) DE PRUEBA NEUROPSICOLOGICA (CUALQUIER TIPO) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940701,ADMINISTRACION [APLICACION] DE PRUEBA NEUROPSICOLOGICA (CUALQUIER TIPO) (CADA UNA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940900,DETERMINACION DEL ESTADO MENTAL POR PSICOLOGIA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
940901,DETERMINACION DEL ESTADO MENTAL POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
941100,DETERMINACION DEL ESTADO MENTAL POR PSIQUIATRIA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
941101,DETERMINACION DEL ESTADO MENTAL POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
941301,OTRA ENTREVISTA Y EVALUACION PSIQUIATRICAS NCOC,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
941400,EVALUACION DE SALUD MENTAL POR EQUIPO INTERDISCIPLINARIO SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
941401,EVALUACION DE SALUD MENTAL POR EQUIPO INTERDISCIPLINARIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
942600,TERAPIA ELECTROCONVULSIVA CON ANESTESIA Y RELAJACIONES (TECAR) SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
942601,TERAPIA ELECTROCONVULSIVA CON ANESTESIA Y RELAJACIONES [TECAR],SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
943101,PSICOTERAPIA INDIVIDUAL POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
943102,PSICOTERAPIA INDIVIDUAL POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
943500,INTERVENCION EN CRISIS SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
943501,INTERVENCION EN CRISIS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
944001,PSICOTERAPIA DE PAREJA POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944002,PSICOTERAPIA DE PAREJA POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944101,PSICOTERAPIA FAMILIAR POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944102,PSICOTERAPIA FAMILIAR POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944201,PSICOTERAPIA DE GRUPO POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944202,PSICOTERAPIA DE GRUPO POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,A,Z,,0,0
944301,TERAPIA DE REHABILITACION COGNITIVA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944901,INTERVENCION EN SALUD MENTAL COMUNITARIA POR MEDICINA GENERAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944902,INTERVENCION EN SALUD MENTAL COMUNITARIA POR PSIQUIATRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944903,INTERVENCION EN SALUD MENTAL COMUNITARIA POR ENFERMERIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944904,INTERVENCION EN SALUD MENTAL COMUNITARIA POR PSICOLOGIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944905,INTERVENCION EN SALUD MENTAL COMUNITARIA POR TRABAJO SOCIAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944906,INTERVENCION EN SALUD MENTAL COMUNITARIA POR TERAPIA OCUPACIONAL.,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944910,INTERVENCION EN SALUD MENTAL COMUNITARIA POR OTRO PROFESIONAL DE LA SALUD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
944915,INTERVENCION EN SALUD MENTAL COMUNITARIA POR EQUIPO INTERDISCIPLINARIO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,3,3,N,Z,Z,Z,,0,0
950100,EVALUACION ORTOPTICA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950101,EVALUACION ORTOPTICA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950200,EVALUACION DE BAJA VISION SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950201,EVALUACION PARA BAJA VISION,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950310,INTERFEROMETRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950501,ESTUDIO DE CAMPO VISUAL CENTRAL Y PERIFERICO CONVENCIONAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950505,ESTUDIO DE CAMPO VISUAL CENTRAL O PERIFERICO COMPUTARIZADO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950601,MEDICION DE AGUDEZA VISUAL,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950602,INTERFEROMETRIA,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950603,ESTUDIO DE SENSIBILIDAD DE CONTRASTE,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
950610,RECUENTO DE CELULAS ENDOTELIALES,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
951101,FOTOGRAFIA A COLOR DE SEGMENTO ANTERIOR O POSTERIOR DEL OJO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
951102,FOTOGRAFIA A COLOR DE SEGMENTO ANTERIOR DEL OJO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
951103,FOTOGRAFIA A COLOR DE SEGMENTO POSTERIOR DEL OJO,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
951200,ANGIORRETINOFLUORESCEINOGRAFIA SOD,SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
951201,ANGIOGRAFIA OCULAR (ANGIORETINOFLUORESCEINOGRAFIA),SECCION 01 PROCEDIMIENTOS NO QUIRURGICOS,AP,N,1,1,N,Z,Z,Z,,0,0
